State,Count,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
KY, Shelby County ,14.96020585,20.26225143,11.23563945,16.34253963,13.14025913,12.61447637,9.541074325,11.49663149,11.07248046,6.475984889,12.64302421,6.242197253,0,3.994647173,7.796055196,5.733177901
KY, Simpson County ,5.956990528,11.74846536,5.754733268,14.00324875,0,5.291005291,10.1825217,4.95847279,9.745638827,4.810467577,4.732719657,6.990236969,2.290898261,2.257846015,4.454938299,0
KY, Spencer County ,6.091617934,6.024459305,12.02718143,5.990176111,17.83590963,5.883045064,0,17.45505324,0,0,0,5.771672631,5.684402001,0,0,0
KY, Taylor County ,25.18680212,31.84966956,22.69460625,28.79355024,55.71806658,26.79348918,31.97339813,6.117704637,5.936479668,17.67721407,11.69043722,17.28508873,17.21565477,11.37915339,11.27649977,11.12408922
KY, Todd County ,4.371775815,8.726764988,4.284857314,8.551393877,4.248810333,8.419280152,8.34341496,4.153168868,8.245382586,0,8.100773624,4.000480058,3.987717829,0,3.940420837,3.9112919
KY, Trigg County ,16.77008217,24.95632643,25.05219207,8.391373668,16.86625063,33.43083995,33.07972213,32.87040841,32.41491086,32.03844614,8.046994448,40.21555538,7.912018356,32.03588019,16.0436387,8.040524242
KY, Trimble County ,23.70229912,7.810669374,0,7.679311934,0,0,0,7.102777186,14.13127959,14.06271973,6.971070059,0,13.88021376,6.989097009,0,0
KY, Union County ,48.62039626,11.8357202,23.33177788,34.67005663,22.61675902,56.89576695,22.58355917,22.46433786,33.51955307,0,45.43905487,11.3481616,11.32502831,11.35331517,34.35639029,0
KY, Warren County ,91.03914683,45.66210046,58.43776378,84.44300097,51.77658404,52.16824258,72.15007215,59.76095618,79.61783439,46.65422554,52.33204684,32.72893893,86.01296811,39.70617431,19.77848101,26.57277619
KY, Washington County ,0,1.061447177,2.092575542,0,3.015166286,1.958461041,0,0.931480309,0.910721929,0,0.875587738,0.86536631,0.854408749,1.681407001,0.828836893,0
KY, Wayne County ,18.31501832,36.37355642,17.94848784,35.64427018,26.64298401,8.819119852,0,17.18213058,17.31451822,17.31601732,17.03142298,8.488243782,16.83643404,0,8.337502084,8.261049153
KY, Webster County ,5.010522096,10.02556519,14.94172726,4.913280597,29.306892,9.748488984,0,9.67726327,14.45295563,4.809310826,9.60107532,4.788584016,14.43070855,9.67305088,9.774215619,4.900999804
KY, Whitley County ,63.84337093,43.02617426,50.06436847,28.75215641,35.79354284,42.84490146,50.45045045,57.69092089,43.96892862,29.23762883,29.42258183,36.91944178,29.68239834,7.467144564,15.11258879,7.553440592
KY, Wolfe County ,8.357709987,2.770773877,2.774463835,2.770159838,8.295771922,0,2.766328253,8.301510875,8.295771922,0,0,5.60915414,0,2.797124556,2.797750609,0
KY, Woodford County ,28.06623632,71.78750897,42.76550249,28.35672763,42.39683437,41.66088043,41.34509372,40.96681688,54.83959419,54.41436539,27.20348205,40.72766766,27.75850104,0,13.81788034,13.83125864
MI, Macomb County ,4.450024989,4.064427882,3.224180374,3.428413184,3.360984202,7.778652755,3.184073127,2.856763479,3.201380832,2.359935596,2.596261911,1.901471433,1.75955793,1.361749368,0.968183344,0.449778966
MI, Oakland County ,345.2674547,331.3846781,275.9671548,293.948711,276.9194401,587.9981184,261.0620931,261.6767058,245.4389266,252.2334868,213.4195635,195.8721166,168.0563635,128.6814972,121.4794923,43.13030143
MI, Wayne County ,1405.456478,1149.651561,1266.174486,1133.178031,1093.21967,2312.968576,930.2506617,967.7294984,819.98917,800.3711866,823.684824,594.7059509,668.8570758,546.9390944,382.1556699,152.3318491
NJ, Atlantic County ,201.5091751,280.2448909,206.8074106,232.1382512,218.7057764,482.7586207,191.6769604,237.8626343,157.2193422,161.6470989,167.0092497,129.3047713,142.9252025,133.5803852,78.16571131,35.01707082
NJ, Bergen County ,455.8720664,457.9153947,407.4406422,451.1894996,506.4088585,765.1817916,325.5703422,298.9786888,304.4719315,230.7655707,237.586125,191.2502988,189.849082,171.8795391,106.9336768,41.38569029
NJ, Burlington County ,266.8364717,212.1147844,227.2727273,210.710093,205.271613,421.9162028,173.8626485,239.7250383,183.4178775,150.8166866,142.267351,133.0598215,170.7377523,115.8908419,85.59752596,30.15598871
NJ, Camden County ,566.2658268,779.2207792,549.7741999,444.3854878,592.6616501,1036.897388,615.9886279,496.632424,510.5560922,464.1496363,307.0695792,421.5851602,338.8155573,308.3542488,188.8025561,108.1392834
NJ, Cape May County ,33.11324731,37.62897827,31.30288476,34.92162036,37.93806611,63.26876198,37.97262355,24.9892903,25.47793084,22.57199163,15.302479,24.15881505,12.17878456,5.649991121,8.006789758,3.185017677
NJ, Cumberland County ,7.968444958,14.01036767,12.86416646,10.87192868,9.632480725,12.0195197,11.86990583,9.930092151,5.556591904,9.476988687,8.60403451,9.338339721,5.439089963,6.269002915,3.560873126,1.988822816
NJ, Essex County ,76.27183281,60.01222067,63.21973764,49.81023384,61.96354388,119.0872126,52.33342325,46.50392076,37.05115176,35.58718861,41.94630872,27.86018315,23.64272755,24.55356001,12.19419252,10.06577987
NJ, Gloucester County ,407.2355337,431.4891169,431.4891169,328.438949,423.8104411,839.1881343,342.3317684,333.6931985,420.5790297,284.7324497,364.9635036,287.2709262,279.6644027,211.4377769,151.1639625,129.585327
NJ, Hudson County ,1066.720338,941.7721519,782.9977629,801.9490407,812.1002944,1442.210035,777.3027594,731.6748703,564.9717514,634.9206349,739.02333,448.4304933,558.322016,358.8516746,313.5732418,205.8218171
NJ, Hunterdon County ,229.7371807,102.1640197,141.0437236,208.6890533,124.4257274,272.9576916,86.34750072,95.41074325,123.0245103,152.8029797,154.2317332,125.9934096,107.1811361,68.00738366,29.49272513,19.85308716
NJ, Mercer County ,487.775861,368.8280785,304.8780488,374.4427935,367.8433699,638.7508872,298.0887252,314.8871654,331.9937096,272.7800348,268.1746633,241.9307252,243.3090024,132.1083288,85.51707287,43.07427235
NJ, Middlesex County ,627.9357231,774.8087812,610.9676137,627.6775929,575.8061286,1086.19129,521.7819345,553.2503458,381.9784525,463.186336,384.0430128,331.3802709,391.0450679,273.8386308,146.9651693,64.36599495
NJ, Monmouth County ,439.1812407,444.0253055,386.7489648,370.0097371,466.1376069,829.8117557,404.9665712,291.5231136,345.9947349,234.7328967,228.6099764,276.3875402,229.7061984,207.2078739,137.0116645,66.50901567
NJ, Morris County ,18.645964,21.37655284,15.32757211,21.57298577,21.00627291,38.66490097,17.76346448,14.99963078,12.91146654,12.33938801,11.57189436,10.65112358,11.28568817,6.973704634,6.504225504,2.016960396
NJ, Ocean County ,2237.851662,2090.630473,1918.976546,1862.857143,2142.524453,4131.836637,2137.27406,1678.597877,1902.002771,1386.41567,1165.199379,1265.987993,1175.227783,919.6321471,751.2744835,315.2844414
NJ, Passaic County ,394.4032304,390.8856898,319.3496879,341.4301044,375.0123359,617.0996317,340.4834866,308.339859,279.2064658,195.2457656,208.2300446,243.4419714,160.4573033,157.5603558,131.2733515,91.4866582
NJ, Salem County ,25.41367821,28.44545584,34.38986645,28.97458929,37.79179627,81.08421175,54.53658257,37.27812348,32.05501807,17.60666706,32.38627999,32.49534726,35.55134206,26.61619448,23.69808638,2.959543047
NJ, Somerset County ,169.3241146,232.5581395,191.0310903,205.3290039,210.576693,396.9022265,159.5358956,197.6856316,158.9748531,178.9427867,172.9106628,144.432141,101.9170104,97.45638827,48.87585533,29.40744008
NJ, Sussex County ,122.7714316,116.426757,78.39857837,97.83728115,85.52168226,137.3491612,95.06155236,79.93229265,101.5837835,54.37491504,62.65383755,58.09017382,53.56186395,53.70088606,22.32142857,8.950147677
NJ, Union County ,148.9681563,135.6294439,164.6949027,118.1968114,121.2288194,291.842185,117.2269022,85.73528211,91.12918582,87.22673499,70.98782286,59.82975715,41.95425633,45.95339785,24.36086562,17.57873244
NJ, Warren County ,75.02776027,84.01596303,60.16485169,54.4761213,61.13029923,134.5648052,44.75073839,29.75924769,44.53020632,50.90887312,35.96798849,29.99130252,39.01677721,24.00096004,45.33091568,12.07146306
NM, Bernalillo County ,215.831905,256.147541,179.9890721,205.8473513,215.6004634,346.1316582,161.9613198,162.52908,190.4943328,123.6917222,132.7937271,117.1701818,108.1390541,111.8818528,105.0152749,50.90029904
NM, Catron County ,0,0.521580389,0,0,0.501660496,0,0,0.944171159,0,0.455651445,0,0.891674878,0,0,0,0
NM, Chaves County ,11.13895851,9.988346929,14.28665626,6.528906735,8.6411752,19.4266966,7.416432696,10.55464668,12.55190737,3.122398002,6.205655421,3.093166165,3.090425861,3.088071808,3.069053708,1.01872415
NM, Cibola County ,7.583801001,3.776577665,3.822703033,7.799095305,1.945449593,23.16244595,11.81544278,0,6.249088675,3.92904151,3.791972394,1.91175346,1.845733587,1.89075233,1.917141159,0
NM, Colfax County ,0,14.0775674,0,0,0,13.97233478,20.66258007,13.72683596,27.27210745,13.58972617,26.81684098,20.06957453,13.44357061,6.744907595,0,6.664889363
NM, Curry County ,14.09277745,14.07624633,11.6800598,16.07753968,11.29382002,13.4589502,4.457619186,4.412770558,4.373879193,15.12859304,8.535336292,4.249713144,12.73263587,4.219053244,6.327912422,2.095601333
NM, De Baca County ,0,0,1.010029594,0,0.942969221,3.662735331,0,0,0,0,0.776958518,0.767925296,0.757920267,0,0,0
NM, Dona Ana County ,160.5370695,118.5800044,91.04704097,146.6162513,109.3237545,315.8559697,95.71667863,120.8702659,113.452188,107.9734219,57.85123967,108.5867023,90.1196133,67.23254055,67.76789496,34.55723542
NM, Eddy County ,22.60908885,22.87207973,16.49130908,19.85177343,33.45488609,34.06458646,24.07235462,31.60334293,0,14.21110598,32.26268999,14.54439677,14.56982589,11.10617503,0,7.567731194
NM, Grant County ,23.02438026,10.29760066,12.76226454,7.707327099,10.26957638,20.45617265,10.26061974,7.66988802,12.74080114,12.68230818,10.1201771,10.11684961,17.72555772,7.648183556,2.54614895,2.555126862
NM, Guadalupe County ,0,0,0,0,0,0,0.43445771,0.372091639,0,0,0.287436441,0.277131138,0,0,0.260176139,0.256582627
NM, Harding County ,0,0,0,0,0.669823769,0,0,0,0,0,0,0,0,0,0,0
NM, Hidalgo County ,0,3.69972992,0,3.550001775,0,0,0,4.403540447,4.409754377,0,0,0,0,0,0,0
NM, Lea County ,43.93866163,8.859750155,57.90387956,35.76378023,44.77879276,27.17883675,17.57932671,35.0140056,8.708525647,8.753884536,21.97126159,8.75925196,13.21236678,8.929368694,13.44086022,0
NM, Lincoln County ,3.954288426,3.169421422,1.583744447,2.369724401,2.360439042,3.136172615,0.768621784,5.374775411,3.823068395,3.814027995,0.758777155,0.757306111,0.756521213,0,1.509878379,0
NM, Los Alamos County ,20.83767452,31.59890457,10.56635672,0,31.80324393,21.51462995,0,10.81665765,10.88731628,21.93704069,22.07992934,22.09944751,11.07174491,11.25365744,11.51012891,0
NM, Luna County ,33.43682828,19.15708812,24.0569669,38.88024883,14.64343242,39.08922115,33.88025749,19.35171746,53.07087374,9.678668215,19.28547322,14.36437635,14.34583015,14.37125749,0,0
NM, McKinley County ,0,8.554685829,8.554319932,17.00174268,8.496537661,0,4.174668114,12.45330012,12.43574863,8.264804331,4.126433936,16.37197119,20.56766763,12.39003841,0,0
NM, Mora County ,2.972739974,0,1.450031901,0,1.41749472,0,12.07510717,4.234955321,0,0,2.716431695,0,2.408535851,0,2.249465752,0
NM, Otero County ,20.78224365,16.50811993,22.39550461,18.24151769,16.01954384,35.52397869,13.34528054,24.63754383,26.65854216,13.27794533,13.24653698,15.26018617,11.43205548,11.3960114,1.894692965,5.692383591
NM, Quay County ,9.480470231,19.00418092,18.88217523,9.479571523,28.44141069,38.01558639,18.03589142,9.033423668,9.004141905,8.965393581,0,18.16035594,9.061254078,9.222539887,0,0
NM, Rio Arriba County ,4.716758643,18.78728101,9.36110461,18.80229388,18.84214989,46.72897196,9.105809506,13.53546291,4.52591084,13.49466961,4.544215214,9.166743056,9.231479345,18.5099491,0,4.647488033
NM, Roosevelt County ,4.624491306,4.589261129,4.558092894,6.76956404,2.231047254,8.830801837,2.114343708,6.330983835,4.272500053,4.316298343,2.191828862,0,0,2.292789178,0,0
NM, San Juan County ,24.69999794,10.21012436,20.31364264,16.16749525,14.06922057,24.05291642,11.75456469,19.45146859,9.631313326,15.37722249,5.740418285,17.02932829,13.27542718,11.33187278,5.626301082,0
NM, San Miguel County ,5.620398299,1.885227358,1.882920032,3.756221241,5.629785318,7.544892108,11.07992318,5.544876534,3.679717398,1.833146963,3.666898904,3.693512346,3.734548306,3.736152883,3.756997408,0
NM, Sandoval County ,12.58293297,19.67228291,14.00021,9.408001505,9.468912377,28.58776444,9.397613006,12.98547987,8.291186469,5.964807635,13.17444158,9.589796457,10.7797341,2.394922764,7.157939945,1.19345984
NM, Santa Fe County ,5.204782154,8.179039167,9.965072421,9.236393334,6.149334216,11.96183255,4.929795234,6.628545167,4.79821332,3.459848459,3.41052488,3.377921902,3.34276271,3.712457771,3.658149952,1.20015362
NM, Sierra County ,7.943127209,4.918500448,0.975505068,4.817791139,2.848056202,7.477474109,5.258452963,1.712446058,4.215105251,2.499812514,4.115497317,4.077338965,1.617403259,0,0.787252803,0.776662835
NM, Socorro County ,15.30221882,31.57562362,16.2601626,50.4965494,51.85825411,70.1754386,34.9711488,54.41683294,37.20238095,18.82884579,19.1424196,0,40.28197382,0,20.84636231,42.31908591
NM, Taos County ,0.954599259,2.850220892,3.784366781,2.823343403,4.682393265,5.565243201,6.36398349,0,2.691717585,0,0.896555434,0.895519715,0.894422382,1.773002491,3.5197325,2.631001973
NM, Torrance County ,8.786574115,8.778475179,13.2602546,0,13.22984653,17.57006062,8.726384223,13.17523057,0,0,4.381161008,4.395024832,8.88651915,4.467077638,0,0
NM, Union County ,1.84863386,0,1.830228046,1.826350586,0,0,0,1.759479194,5.224569408,0,0,0,0,0,0,0
NM, Valencia County ,20.48434086,20.45826514,6.794093668,13.55105359,4.492262079,17.82531194,15.50147264,21.56287735,10.63829787,19.04278279,12.73939445,14.85253554,15.00825454,4.31788251,6.487608667,8.635205734
UT, Beaver County ,8.14000814,16.53575858,8.241305423,16.4541341,16.65417603,33.45040977,8.438106489,0,0,0,0,0,8.697921197,0,0,17.72735331
UT, Box Elder County ,26.41135688,39.59873284,13.14405889,6.524859716,26.14379085,0,6.354855109,12.7754711,0,25.57708293,25.6016385,12.92657704,0,12.97100979,19.54524725,0
UT, Cache County ,41.62702188,36.36804461,18.26261642,24.74481905,0,63.48400203,31.80661578,51.32152938,38.96609949,32.48229715,32.71608977,13.21178491,13.28550551,20.29220779,6.786102063,0
UT, Carbon County ,0.123631828,0.123634977,0.024798641,0.049703123,0.099724262,0.075145011,0.025201143,0.025402909,0.051249725,0.077362237,0.051820627,0.077814613,0.02589519,0.103561077,0,0
UT, Daggett County ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT, Davis County ,2.257213679,1.082949789,1.417979479,1.664231341,1.162972291,1.495944743,1.164477449,1.416829602,1.250474138,1.249073604,1.08067667,1.651387207,1.064580744,0.811723232,0.484371746,0.16125118
UT, Duchesne County ,0.048608461,0.097887251,0.049379473,0.199386488,0.10081509,0,0.05174671,0.105208228,0.160852906,0.108841405,0.055089589,0,0.055803727,0,0,0
UT, Emery County ,0.023723045,0.011774859,0.011692292,0,0,0,0.011545106,0.011523545,0.022959239,0.045685037,0.022717646,0,0.022539755,0.011237013,0,0.011191414
UT, Garfield County ,0.394206738,0,0,0,0,0,0,0.367237967,0,0.364898248,0,0,0,0,0,0
UT, Grand County ,0.338914119,0.22502706,0,0.112080734,0.111934702,0.336531882,0.112434591,0.112256502,0,0,0.1102779,0,0,0,0,0
UT, Iron County ,0.706792036,0.698117642,0.229123945,0,0.223940092,0.67077329,1.115142972,0.670301189,1.566587815,0.447036261,0.222599157,0,0.664855305,0,0.221702945,0
UT, Juab County ,0.592058132,0,0.393779078,0,0,0,0.194857705,0,0.194608186,0.194678275,0.194705187,0.194894922,0.194967499,0,0.195821176,0
UT, Kane County ,2.932150048,0,0,1.966374988,0.995203121,1.00736383,1.013222554,2.047376287,4.100461302,1.028404533,0,2.070307648,1.03669915,0,0,0
UT, Millard County ,1.367399821,1.365644482,0.67891428,0,0.667391899,1.315599058,0,1.294590553,1.284208093,0.63885109,0.63857776,0,0.636654761,0,0.639607025,0
UT, Morgan County ,0,0,0,0,0,0,0,0.256740728,0.12850745,0.12788656,0.127443084,0,0.12697139,0,0,0
UT, Piute County ,0.779654145,0,0.380359744,0,0,0,0,0,0,0.347993124,0,0.345140593,0,0,0,0
UT, Rich County ,0,0,0,0,0,0,0.16297873,0,0.161411902,0,0,0.154325036,0,0,0,0
UT, Salt Lake County ,50.5796262,79.51807229,53.22022051,58.29755387,47.02820909,49.97189081,52.12588011,56.00149337,52.93929887,48.30014646,47.11166249,42.44348728,43.48101066,22.18331339,26.24004071,10.36765292
UT, San Juan County ,0,0.282632781,0,0,0.276818142,0.552463296,0,0,0,0.273681675,0,0,0.54041347,0,0.269042853,0
UT, Sanpete County ,0.398469876,0.262546438,0.389975042,0.128870463,0.255891256,0.254023413,0.254165131,0.252481578,0.125126534,0,0.123269755,0.611888005,0.242815691,0,0,0
UT, Sevier County ,0,0,0.480359693,0,0.477247238,0.318553512,0,0.15958024,0.478203485,0.159066218,0.317062731,0.158776784,0,0.159112534,0.159293755,0
UT, Summit County ,0.424334749,0.211186552,0.209540812,0.831600832,0.413225702,0.823940413,0.205134096,0.204769072,0.204188728,0.203757699,0.202892023,0.403394972,0,0.401166592,0.200651717,0
UT, Tooele County ,0.778804068,0.191074162,0.932715751,0.733819734,0.362803894,0.359704467,0.712628852,0.530639102,0.17559725,0.523447846,1.211756112,0.690800949,0.344422593,0.857665298,0,0.339679105
UT, Uintah County ,0.407553598,0.405472254,1.415368066,1.010274492,1.012184679,0.607779579,0.202950906,0.608660015,0.202059389,0,0.398172389,0,0.197980206,0.394951727,0,0
UT, Utah County ,29.60562195,35.89879661,41.90334296,27.97420157,33.93228966,36.70398238,30.38082362,39.4752824,36.37796708,25.6863545,27.27975388,30.28972118,19.80892011,23.07905345,15.49858963,6.255767035
UT, Wasatch County ,0,0.331486951,0,0.324778663,0.966420122,0.639760474,0.634934745,0.945990263,0,0.62196017,0.616983076,0,0,0.302149491,0,0.300286774
UT, Washington County ,10.36527219,9.58877839,9.477902946,6.699718612,5.336677651,9.321401939,9.301831132,13.94422311,6.660228446,8.696408383,12.0941733,12.82587857,10.88191086,4.804722356,8.284946942,2.789692088
UT, Wayne County ,0,0,0.189528548,0,0.189783571,0,0,0.190490704,0,0,0.185970394,0,0,0,0,0
UT, Weber County ,24.29496025,19.96178744,13.11180624,13.86795854,22.12165064,19.29171834,14.67095792,18.31854111,17.389076,13.80033673,14.72523629,10.17444549,10.21972407,5.608315262,3.732422622,3.735838836
WA, Clallam County ,4.662832384,3.012896971,2.948665469,3.7475577,3.164298716,4.062926607,1.90890696,1.87799893,2.782591489,2.136494531,2.108087678,1.344698526,1.33792191,1.037867331,0.740928443,0.296314295
WA, Grays Harbor County ,392.4866835,372.706422,399.8857469,462.962963,490.1960784,321.1678832,475.7906521,357.3391974,302.9468466,433.7218758,294.1963092,403.7685061,191.7282936,195.5307263,226.11645,0
WA, Island County ,32.6173818,14.77153361,24.68404423,17.95977011,26.02557012,33.77726308,17.60394328,15.72648497,12.42660536,15.35862387,16.72927471,15.23322061,15.21954189,12.14679401,9.136313802,3.05208381
WA, Jefferson County ,70.41261794,42.43281471,105.5223356,78.080636,49.67004896,57.01660609,64.36847375,35.88602598,65.38796861,50.97953536,21.84041934,29.38151902,60.4869197,23.00789938,7.89016885,16.14595947
WA, King County ,535.6626881,535.984343,505.173598,453.8944585,420.2401372,408.6758477,406.2274023,390.6585387,388.9084198,352.2715068,320.6764844,287.7321475,242.6514105,187.843556,135.3764053,85.64713381
WA, Kitsap County ,1352.569883,2023.919043,1343.836886,1454.033771,1212.415131,1143.946616,1303.911735,1804.511278,1750,1398.601399,1287.766221,1166.3286,1081.916538,845.2192287,329.1278113,436.919716
WA, Mason County ,9.137740008,7.365606019,5.043033889,6.591776758,8.651501306,5.285440198,4.646336364,7.581386181,4.48084439,4.381672923,5.233036636,1.879089957,3.268553712,3.276371278,1.873220441,0.468237134
WA, Pierce County ,196.5018775,222.5943071,178.4243755,192.0213183,185.3947933,193.1719625,179.1068022,169.4817326,159.7991097,153.0478928,124.2904315,101.767046,115.7577539,93.52686199,63.61435564,46.86604989
WA, San Juan County ,12.95252898,3.258178027,13.26040113,0,6.887526689,13.66073563,6.77897163,10.0532824,3.342134287,3.348401138,3.401476241,3.402170585,6.821282401,0,3.449703326,3.500910237
WA, Skagit County ,724.483273,584.429138,628.7989939,471.7948718,634.115409,488.011882,446.7134652,441.2691742,574.3458839,388.1820142,426.2574595,193.5067727,477.0164788,395.6913607,269.9662542,45.82951421
WA, Snohomish County ,7740.324594,10371.31882,13288.5906,8256.880734,10997.44246,11111.11111,9345.794393,9699.453552,10000,6571.428571,9024.745269,9985.935302,5873.925501,4505.813953,6323.529412,2288.984263
WA, Thurston County ,693.7218176,588.3434455,872.5341426,819.1925102,536.9928401,565.0857719,629.9532615,679.3206793,497.8096376,498.1071927,535.5303811,578.5123967,438.8714734,324.9566724,176.2502754,158.5863163
WA, Whatcom County ,54.28488709,55.97991946,67.44763933,56.49418286,52.20024012,49.71627437,31.91078417,27.84237938,47.8186716,29.46513034,27.85386008,29.21413964,21.15378804,20.53870078,22.95321847,5.645889792
