State,County,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GA, Bartow County ,17.19690456,24.91125366,9.918863695,15.31012573,9.08562291,6.909775605,4.8863914,9.264978382,8.907098958,5.83532707,11.47874996,8.588605783,5.701173016,0,4.110602614,2.662867642
GA, Ben Hill County ,1.301981616,0,4.813130219,2.332878422,1.138511283,1.1070029,4.301861631,0,0,1.001933732,0.99865182,0,0,0,0,0
GA, Berrien County ,0,11.5506786,17.46419839,0,0,11.5989097,11.41226819,0,0,11.37591718,0,0,0,5.741516909,0,0
GA, Bibb County ,79.91148267,36.60322108,41.98908284,35.25885879,34.4847405,16.91570341,33.23915573,60.25746371,15.90415098,20.97865422,25.84914439,20.6430304,26.0960334,15.77121228,21.28791911,0
GA, Bleckley County ,1.299908356,0.651262146,1.299300327,0,0,0,0,1.296293896,0,0.644520928,0.64272722,0,0,0.646972814,0,0
GA, Brantley County ,17.16148962,0,8.505571149,0,8.320852055,8.246062505,0,0,23.10358106,23.01672549,15.33859959,0,23.23960028,0,7.840677435,0
GA, Brooks County ,6.802721088,6.625588021,6.42838776,0,30.82234003,6.047777442,0,0,0,5.51602405,0,10.77005924,5.394034198,5.470459519,0,0
GA, Bryan County ,0,6.132335807,6.161809107,6.230141424,12.4015626,12.40387001,6.131583788,12.24514786,12.13960546,18.32061069,12.29785402,0,12.78118609,0,0,0
GA, Bulloch County ,4.260032376,8.379771232,8.204455019,11.96697116,0,11.29645668,14.62736781,10.5999576,17.13619851,6.669556808,0,3.20081941,3.098661378,0,0,2.852904257
GA, Burke County ,1.78107078,1.760315449,1.743344781,0,4.93161494,1.586093135,3.110226424,1.52049629,2.980981339,0,5.667327855,0,1.366829775,2.782686127,0,0
GA, Butts County ,0,0,0,4.406839415,4.373114095,4.359387942,4.371584699,0,8.664009704,0,0,8.487163166,4.323202629,4.363382494,0,4.397150646
GA, Calhoun County ,0,0,0,0,4.6070211,0,0,0,0,0,0,0,0,0,0,0
GA, Camden County ,15.81027668,0,110.0802013,31.8167356,47.5737393,47.95396419,15.7480315,0,0,89.95502249,44.74940334,15.28117359,15.41069502,0,0,15.4679041
GA, Candler County ,0,6.746272684,0,0,0,2.142566366,0,0,2.011546276,0,0,0,1.945260373,0,0,0
GA, Carroll County ,41.73187272,42.36390595,122.7998363,140.8875918,29.88345453,68.91120299,67.38544474,103.9108256,56.12197175,64.33823529,45.39264639,44.50774435,62.91569297,36.52634463,36.73769287,18.28989483
GA, Catoosa County ,5.686212073,6.583856384,4.251384357,7.187153477,4.009060477,0,6.612944366,1.835755,0,1.811052856,5.420152126,1.806586816,5.383869926,4.451051784,3.507172167,1.743846402
GA, Charlton County ,0,3.660456093,1.784949307,1.735689242,0,0,1.636795155,0,1.580502916,0,1.561694751,1.541687222,0,1.53038581,0,0
GA, Chatham County ,126.0667184,140.5152225,164.9862511,106.3641198,140.6222535,68.75805758,165.4396559,157.5978766,95.20787052,102.6450849,116.8406294,119.1096553,112.5112511,91.72208209,46.43603436,15.37397187
GA, Chattahoochee County ,0,0,0,0,0.415251352,0,0,0.793710637,0.391743612,0.763003487,0,0,0.361636187,0,0,0
GA, Chattooga County ,6.645843025,19.01140684,5.542315579,19.62195042,6.445375443,14.18842225,8.454514711,16.71541997,17.20578114,0,17.89228842,17.67252806,15.83280557,16.08234159,8.364001338,0
GA, Cherokee County ,55.07691097,38.94839338,50.60728745,26.94276587,35.24298077,43.12710735,42.90171607,53.37399924,53.54547541,46.34278211,30.82139004,46.72351361,27.31280971,31.94250349,20.12153407,12.05690861
GA, Clarke County ,0.695521537,0.661423781,1.2603824,5.435274934,3.466104388,2.745321971,2.069954099,1.974879532,1.920574636,1.884729918,1.394077957,0.918539339,0.905846332,0.890944,0.43369272,0
GA, Clay County ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826173166,0,0.808871705
GA, Clayton County ,0.341340149,0.369193055,0.332560573,0.164941597,0.163461674,0.225678397,0.219945956,0.123255207,0.181984615,0.119857801,0.177701327,0.145667485,0.200161273,0.028281247,0.083586484,0
GA, Clinch County ,0,0,30.17501509,60.55101423,0,31.09452736,0,30.65603924,0,0,31.63555837,31.69572108,0,32.92723082,0,0
GA, Cobb County ,15.96108855,18.75048405,18.87898969,17.81254082,12.53319338,13.65629828,10.4427736,11.51892367,13.35373275,13.45807042,13.08603297,9.135166203,6.765060716,7.934468844,4.110981553,1.827705827
GA, Coffee County ,29.27829015,0,14.55604076,14.42377037,29.0149427,57.57052389,14.64557704,29.24831822,0,0,14.75143827,0,29.70885324,44.13062665,0,14.52432825
GA, Colquitt County ,21.28112364,5.215123859,15.46750535,7.656381594,5.078333291,7.532200156,9.827526903,4.84273227,4.783201397,0,0,4.653218864,2.318034307,2.320400965,0,0
GA, Columbia County ,11.8652112,21.31539682,14.0944327,16.44968746,11.63142345,9.30384016,9.153318078,11.30991427,2.228561241,8.858965273,13.1460748,8.72600349,6.498711089,12.95896328,6.509710318,2.185553491
GA, Cook County ,0,0,2.087290488,2.025090876,0,0.939169962,0.902160675,0.869006031,0.851034858,1.652209831,0,0,0,0.734268302,0,0
GA, Coweta County ,56.76442763,37.77148253,43.79105411,37.35990037,24.58814851,24.14438341,30.08061605,23.74169041,41.01482393,35.05901601,29.05456447,11.76263012,23.65744026,35.16792685,5.781683626,5.853087504
GA, Crawford County ,0,0,0,0.996194537,0,0.922756088,0,0,0.817788536,0.7968064,0,0,0,1.502731214,0,0
GA, Crisp County ,8.05931657,8.002560819,7.966223214,7.941550191,0,7.766990291,7.726184038,7.754943777,7.711884013,15.73440327,15.85539876,0,0,0,8.013462617,0
GA, Dade County ,4.541738578,4.507753336,0,9.011444535,26.88172043,4.453152832,8.803591865,8.640801866,8.604741212,4.277525879,0,0,8.490766292,8.609556608,8.71459695,0
GA, Dawson County ,0,19.32989691,6.386511687,12.57782529,0,6.177415369,12.18694778,12.01345507,24.02258123,12.00696404,12.03948953,12.06054393,18.14442966,0,0,6.172077521
GA, Decatur County ,30.79196945,11.85185185,5.70743679,10.86602195,0,15.2975371,4.840271055,4.649216607,0,4.479283315,0,4.502679094,4.470072862,0,0,0
GA, DeKalb County ,5.396521696,4.654850836,6.338963389,5.830095267,4.372636044,4.483930521,3.625854153,4.027218028,3.824530539,4.673060972,2.174868094,2.437094295,1.978437854,1.813431389,1.097173954,0.540435375
GA, Dodge County ,0,0,3.585257421,10.79330815,3.601916219,3.634909672,3.592599246,3.586414661,0,0,7.191657677,3.614153023,3.637157198,3.647372068,0,0
GA, Dooly County ,10.43405676,5.124788602,5.057913105,4.955401388,0,0,4.7723585,0,0,0,4.593688272,4.66309163,0,0,0,0
GA, Dougherty County ,43.40654571,33.22259136,57.3441468,55.96418292,46.69987547,30.0932892,21.86748305,21.63409533,14.0934395,13.54187826,13.47164219,6.861534239,0,13.99580126,7.080147267,7.182360124
GA, Douglas County ,6.25919319,4.169098641,5.239497427,7.367257801,8.45701721,7.398795053,11.65032091,4.231819047,8.477899177,6.336600203,4.230028976,5.266262218,1.057194207,4.290096313,2.161531229,1.095782334
GA, Early County ,2.155776403,0,0,0,0.931298136,0,0,0,0,0,0,0.750328269,0.747361813,0.733837235,0.722298064,0
GA, Echols County ,0,0,0,0,0,8.511362669,0,0,0,0,0,0,0,0,0,0
GA, Effingham County ,132.2051824,52.99417064,26.65955745,26.01456816,50.94243505,25.3421186,0,50.78720163,75.87253414,49.85044865,99.25558313,97.13453133,24.93765586,24.75860361,0,0
GA, Elbert County ,2.648655807,7.669495858,2.453566259,4.74293303,4.579383615,0,2.091044058,4.027386226,3.941818755,7.705941281,5.718315765,1.896993266,0,1.835266481,1.801607033,1.749628204
GA, Emanuel County ,4.88663018,0,4.852013586,9.721952168,0,0,4.84707479,0,0,4.917629702,9.95173409,5.043881771,5.103082262,0,5.151983514,0
GA, Evans County ,4.57644959,0,0,0,9.268270077,4.592000735,0,0,0,4.453152832,4.423017382,0,0,0,0,0
GA, Fannin County ,28.48732314,18.70732392,36.7478181,18.14882033,9.183579759,9.178522258,27.55073928,36.70061474,9.074410163,36.31082062,27.25043147,45.65376187,0,0,9.236168837,0
GA, Fayette County ,15.03457953,44.09171076,33.26838078,37.34129948,27.43107941,45.09786236,35.15247386,4.313133491,29.89408951,16.90545624,33.77094854,25.51562832,12.77900835,12.65075483,8.435615167,12.35330451
GA, Floyd County ,7.602663104,9.565716472,6.269133919,8.193866891,5.028005993,4.90383578,4.803120107,3.809922944,3.802570538,0.947930194,3.738562336,2.798298634,3.722211366,2.770415655,4.56412597,1.809201599
GA, Forsyth County ,12.10960292,7.677037979,5.399742972,8.552582345,7.445699577,11.6609422,11.55887143,9.443068788,9.382623381,11.41280101,10.37096958,6.236098697,7.286732941,6.249609399,5.205025973,0
GA, Franklin County ,1.992031873,1.843470887,0.863580231,1.630018419,1.542745624,1.453034299,2.037655881,0.636419757,0,0,0,2.193571738,0.533012105,0.513397097,0,0.471420153
GA, Fulton County ,5.387036098,8.048889551,6.121330747,5.837030119,5.553854375,5.680136562,5.467815992,5.727191826,4.229587863,4.198894388,4.619691145,2.291141017,2.539503386,2.937005429,0.968703943,0.272941408
GA, Gilmer County ,4.9227134,9.660435686,9.550186229,4.71853914,13.99906673,23.01495972,9.109127346,13.51655778,4.493574189,0,13.59003398,9.096697899,4.554771123,4.525296407,13.48496426,4.480487477
GA, Glascock County ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA, Glynn County ,33.8495388,16.50914194,20.06420546,31.28054741,22.9226361,18.65114891,10.84402675,17.85969424,21.2682996,7.098743522,21.18718881,3.535692819,7.089684509,0,3.464163231,0
GA, Gordon County ,5.908768613,0,4.322268326,4.261908483,6.995452956,0,5.342593829,6.534837217,5.12735057,11.4001976,5.013096715,6.231772067,2.468343495,4.901900712,1.214284847,1.195685965
GA, Grady County ,4.504403054,2.185457963,10.65212297,8.308235538,8.092906567,7.904825896,0,1.872343612,3.665218905,1.82000182,1.811298882,0,1.796170564,1.795461074,0,0
GA, Greene County ,38.85003885,38.66976025,0,75.6429652,73.52941176,72.38508867,138.264777,66.93440428,66.44518272,32.61578604,65.1678071,64.22607579,0,0,33.0141961,0
GA, Gwinnett County ,2.572930323,4.632942906,4.538629874,3.6919987,3.953150228,3.908459005,3.549535543,3.335906199,2.925641447,2.981741801,2.375848421,2.528117406,2.255667621,1.627698546,1.206828234,0.595354449
GA, Habersham County ,4.232983407,16.92405331,25.38607997,21.08281329,12.58389262,20.80645832,8.202099738,12.18323587,12.13199612,16.06877435,3.992015968,15.89256625,3.944461975,19.85860672,0,7.960515841
GA, Hall County ,33.24560188,59.5979845,34.73985195,26.28051825,28.57810917,35.75533138,34.46917471,19.10904097,44.653349,23.28451347,9.284835542,23.20400965,25.3001518,18.48300719,2.288958066,4.553112052
GA, Hancock County ,0,0,6.673785371,0,6.523157208,0,0,0,0,0,0,0,0,6.14137444,0,0
GA, Haralson County ,1.418510139,0.684237896,3.328252202,0.651207012,0.639447517,0.621199038,3.0025702,1.739675029,1.128177936,0,1.111098766,0.546812629,1.622244213,0.533694823,0,0.517445681
GA, Harris County ,3.877772607,7.624275694,7.497375918,3.67282477,7.240867456,3.573087505,3.556061306,7.003291547,10.47303194,3.4753597,0,3.506926179,7.044734061,0,0,3.465483782
GA, Hart County ,8.364001338,12.22145272,7.89671102,7.61730652,3.679175865,3.549875754,3.414251084,3.302946228,0,0,6.219292245,3.089757454,9.199349913,6.128953175,0,3.010959894
GA, Heard County ,0,4.338583019,0,8.546278096,0,0,0,8.034064433,3.978041213,3.982794329,3.966679889,0,0,0,0,0
GA, Henry County ,63.41728574,44.75073839,71.38395646,62.67347121,70.96602502,52.86343612,77.90184368,34.42933379,76.21305784,67.99830004,92.7565562,76.7721573,42.89268251,25.94033722,8.603630732,0
GA, Houston County ,4.927160149,4.580152672,3.552473587,6.625675819,3.750679811,4.716786453,3.882332061,4.768565615,2.568607506,2.003787158,0.974934436,2.415003936,0.960268875,1.90140276,0.468517937,0
GA, Irwin County ,1.797042069,0.881585443,0.85902535,0,0,0,0,0,0,0,2.131499297,0.693702568,0,0.675566124,0,0
