State,County,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GA, Coffee County ,2.66014,0,7.73375,7.65638,5.07833,0,4.91376,2.42137,2.3916,2.37592,11.70357,2.32661,4.63607,2.3204,6.99447,4.6435
GA, Colquitt County ,14.23825,7.10513,9.39629,0,6.97885,2.32596,4.57666,6.78595,4.45712,4.42948,4.38202,4.363,6.49871,2.15983,4.33981,6.55666
GA, Columbia County ,3.32823,0,5.21823,5.06273,2.91449,2.81751,1.80432,1.73801,7.65931,4.13052,1.60018,3.10639,2.26384,0.73427,1.43595,4.85841
GA, Cook County ,6.30716,25.18099,0,0,6.14704,0,6.01612,11.87085,17.57778,5.84317,0,11.76263,11.82872,11.72264,0,5.85309
GA, Coweta County ,2.21934,3.2042,1.0289,2.98858,3.84287,2.76827,4.39564,3.38535,7.3601,3.18723,3.12739,3.0905,6.11654,1.50273,1.47672,6.50863
GA, Crawford County ,8.05932,8.00256,0,0,0,0,7.72618,0,15.42377,15.7344,0,15.82779,7.89952,23.91772,0,0
GA, Crisp County ,9.08348,13.52326,8.97505,9.01144,4.48029,4.45315,4.4018,12.9612,0,4.27753,4.27223,12.64596,21.22692,0,13.0719,4.37637
GA, Dade County ,0,0,0,0,6.23908,0,6.09347,0,18.01694,0,12.03949,12.06054,18.14443,6.07423,0,6.17208
GA, Dawson County ,6.15839,5.92593,5.70744,10.86602,5.31039,5.09918,9.68054,23.24608,0,8.95857,17.94768,9.00536,0,0,0,8.59993
GA, Decatur County ,3.54321,10.76426,21.51154,7.19554,3.60192,7.26982,0,3.58641,3.57015,7.12809,3.59583,7.22831,10.91147,7.29474,7.33434,7.35754
GA, DeKalb County ,3.14244,2.83202,3.13532,2.54435,2.55177,4.03589,3.25113,5.28664,2.62526,2.46142,3.17604,3.43671,2.68059,3.49644,3.18288,4.09412
GA, Dodge County ,15.65109,20.49915,0,4.9554,0,0,9.54472,4.71143,4.67312,9.23404,0,0,4.68538,4.70832,0,4.79317
GA, Dooly County ,0,16.6113,8.19202,7.99488,0,0,14.57832,7.21137,7.04672,6.77094,13.47164,13.72307,6.97156,0,0,14.36472
GA, Dougherty County ,9.38879,5.21137,4.1916,6.31479,6.34276,7.3988,4.23648,7.40568,8.4779,6.3366,7.40255,5.26626,6.34317,5.36262,6.48459,7.67048
GA, Douglas County ,2.15578,5.22357,5.07192,0.98007,6.51909,7.93973,2.50171,5.57502,3.86077,3.80831,3.76943,5.2523,5.97889,7.33837,4.33379,0
GA, Early County ,8.1281,16.38404,8.30082,8.34864,25.42373,8.51136,0,0,8.87942,27.02459,0,9.30146,9.42063,9.51565,9.57121,0
GA, Echols County ,0,0,0,0,0,0,0,25.3936,0,0,0,0,24.93766,24.7586,0,24.72188
GA, Effingham County ,2.64866,0,4.90713,0,0,0,6.27313,4.02739,5.91273,3.85297,5.71832,0,5.61798,0,1.80161,0
GA, Elbert County ,0,0,4.85201,14.58293,0,9.71204,4.84707,24.32972,9.76706,0,4.97587,10.08776,15.30925,0,10.30397,0
